property_size_sqft,bedrooms,bathrooms,floors,age_of_property,distance_to_city_center,school_rating,crime_rate_index,price
867,7,3,2,16,5.53,7,8.58,1647816
3016,5,1,2,32,18.98,4,93.63,1530388
1745,2,1,2,1,23.5,7,10.54,1024090
2822,4,1,1,6,18.53,5,83.9,1811096
4907,1,2,1,30,17.33,6,77.66,407772
1411,5,3,2,13,22.51,8,84.12,232143
2077,4,1,1,36,7.69,10,60.52,647179
4097,2,3,1,3,22.08,10,15.51,1705952
4466,3,4,1,44,12.63,9,77.09,1147581
2292,1,4,2,9,20.38,8,56.55,650566
3269,1,2,2,44,8.6,6,56.83,1673402
4750,5,4,2,21,4.56,5,60.88,469191
1886,4,3,1,23,1.36,4,14.83,553431
3739,7,3,2,43,24.2,2,29.15,1383362
1816,2,3,2,17,6.31,8,99.35,1581610
3246,2,3,2,10,11.22,3,87.35,501201
1757,4,3,1,49,23.18,6,35.92,934114
4460,1,2,2,43,13.78,1,98.65,264758
1791,4,1,2,0,6.92,5,6.96,949294
1978,6,4,1,31,6.25,3,34.88,465538
4149,7,3,1,15,12.53,1,55.52,764554
4025,2,4,1,13,17.17,7,62.1,1109818
2903,4,2,1,32,12.07,8,80.52,597349
3537,1,2,1,6,27.18,10,73.67,783691
3309,5,1,2,18,0.61,9,68.8,1859869
3064,6,2,2,24,12.36,4,97.44,1471327
799,1,1,2,4,22.41,2,59.84,280877
4782,3,3,1,48,26.78,8,0.66,1252529
4357,3,2,1,9,11.07,9,61.68,1873989
2633,4,4,1,3,20.37,4,75.89,1653533
1939,7,2,1,23,17.62,6,91.81,175407
636,7,2,1,45,6.45,5,39.23,1796037
1327,1,3,2,5,20.59,9,5.16,1306610
4909,1,1,2,11,7.86,4,12.68,315571
819,2,1,2,19,23.63,7,90.79,1689769
4524,5,2,1,25,26.04,2,95.06,233668
2795,6,4,2,11,14.61,1,23.26,918184
1060,1,2,1,32,2.1,1,67.56,1093798
3023,6,4,1,11,22.25,5,47.33,1490260
4350,4,3,2,37,14.28,7,60.44,1932508
849,2,3,1,3,3.29,5,5.03,138719
779,7,1,2,16,10.27,4,96.4,1433390
1650,6,4,1,9,9.07,9,47.16,938305
2859,6,2,1,18,21.93,2,77.26,1606038
3398,6,2,2,42,13.01,2,51.66,1123848
4851,6,2,1,32,17.82,10,85.68,580598
2701,6,2,2,36,15.28,1,63.29,568239
1126,7,3,2,27,21.87,5,32.07,1597494
1867,2,4,2,45,21.68,5,49.86,1123824
3128,4,3,2,44,13.74,1,79.06,1234989
3552,6,4,2,1,4.48,6,26.82,1888588
3920,6,1,2,45,12.53,5,78.7,427974
3754,4,4,2,37,5.22,7,70.87,1634719
815,1,2,2,37,28.8,1,0.83,1055989
999,1,3,2,20,28.53,3,86.67,667176
3474,7,2,1,22,13.97,10,52.08,242364
4574,2,4,1,32,1.32,9,92.75,666253
1967,2,4,1,25,11.55,6,1.09,539823
1494,5,1,2,42,26.91,2,86.18,768040
3343,2,4,1,29,9.0,9,77.01,900339
4553,7,4,1,3,18.85,3,66.11,1977662
1847,4,2,1,5,5.93,3,59.8,416435
1892,6,4,2,33,24.84,2,59.94,1988087
3071,4,4,1,19,26.81,5,83.89,1231244
1858,7,3,2,36,18.65,3,99.39,1583118
1608,5,3,1,14,18.9,6,46.22,1834386
2612,3,1,2,39,11.67,5,56.64,437948
1754,7,1,2,48,21.36,9,18.16,1914931
612,7,2,1,22,14.61,10,39.19,1664585
4294,3,2,2,41,22.49,10,16.93,1270074
3363,4,3,2,8,29.07,3,1.04,276861
3248,3,3,1,33,24.76,3,72.35,847384
3442,7,3,1,42,15.76,4,30.59,301985
3434,7,1,2,33,29.38,5,87.0,1885494
2132,3,1,2,26,18.41,10,49.13,279881
3481,7,4,1,15,2.41,8,80.41,1947440
1670,5,1,2,3,22.05,2,42.37,816639
1929,7,4,1,27,24.69,10,83.27,1517212
1481,7,2,2,16,4.48,1,85.6,1993158
3931,6,1,2,40,20.54,7,46.68,714587
1551,2,2,1,11,27.67,8,93.3,1269599
2122,2,4,1,4,7.92,5,29.53,1753583
1116,3,2,2,34,17.76,8,37.39,956003
4599,1,2,2,37,8.6,8,47.66,1655730
2590,5,1,1,38,23.35,4,74.81,795683
604,6,4,2,35,17.63,10,39.87,1225325
4229,6,4,1,29,13.13,3,8.38,1293471
3509,3,3,1,13,1.36,9,0.23,891255
4494,1,1,1,13,28.37,4,87.27,1415740
1732,1,1,1,1,15.18,6,63.99,1564724
2448,6,4,1,27,24.22,2,17.0,1078768
2249,5,1,1,20,12.06,7,90.21,576361
1637,2,2,2,14,25.55,7,72.23,740094
2418,6,3,1,43,5.22,6,76.53,1266559
917,7,4,2,45,7.33,1,44.95,445325
1838,6,1,2,22,10.34,2,75.3,776927
4486,7,1,1,9,3.11,3,60.6,537196
2452,4,2,1,25,13.59,3,73.46,245042
4768,1,1,2,34,14.83,6,33.84,580846
4917,4,1,2,33,3.89,8,53.5,1333290
2712,4,2,1,1,13.1,3,3.56,729899
2659,5,1,2,30,6.32,4,16.23,1757197
3549,6,3,2,42,26.32,9,85.64,1059241
1181,2,2,1,43,15.52,8,65.61,1973835
3113,7,4,1,46,28.58,8,82.8,1572201
1644,7,3,2,43,10.57,1,56.11,1742275
2816,5,1,2,42,10.57,9,43.22,362849
1375,1,2,1,45,10.49,7,81.51,966652
3891,2,2,1,4,8.41,10,4.72,890940
3825,6,1,1,18,23.63,4,68.67,1111764
816,3,4,2,29,8.84,6,60.94,1499726
614,2,3,2,48,9.0,1,3.56,982356
4378,7,1,1,46,1.88,8,33.56,1189165
1535,5,4,2,16,28.98,9,51.84,1776342
4175,5,2,2,28,26.65,9,3.25,602968
1982,4,2,2,11,9.13,9,30.8,854810
4923,6,2,1,7,15.86,1,1.49,1924140
1132,3,1,2,14,14.74,10,27.18,338190
3146,6,4,1,33,3.09,10,97.75,1648904
2663,2,1,2,27,16.17,10,45.36,1732746
4908,3,1,1,20,3.84,9,94.95,1910643
4204,6,3,1,16,13.31,10,80.42,1774390
2827,4,3,1,41,3.09,6,26.22,420539
631,3,3,2,17,17.87,6,93.67,803342
4753,3,4,1,23,1.95,1,30.01,344873
802,2,2,2,23,19.04,2,34.53,1958748
464,3,3,2,11,21.36,10,30.34,832610
2637,4,2,2,0,17.34,8,44.23,1322969
1349,1,4,2,35,14.35,2,7.36,437274
572,1,3,2,31,2.29,10,81.63,1464045
3075,5,3,1,4,0.83,9,8.19,468851
1650,1,2,1,25,10.6,4,47.86,367699
3448,2,1,2,2,23.25,4,6.95,360628
4405,5,4,1,32,19.59,5,65.48,764141
1037,1,4,2,38,4.2,7,45.02,1751052
1348,1,3,1,19,20.79,1,0.11,908271
2660,5,4,2,11,17.46,9,43.12,1655705
2094,2,2,1,37,5.42,6,36.37,1870394
542,5,1,2,19,22.78,5,91.41,959277
4981,7,1,2,16,24.99,5,59.9,672892
1860,7,4,1,42,7.36,1,82.72,1717767
4287,2,1,2,7,19.26,1,14.46,911930
692,2,2,1,42,11.65,7,12.64,282680
2043,6,3,1,12,2.22,2,18.29,1997945
3118,4,3,1,8,25.91,4,94.37,934822
1237,1,4,1,18,24.71,8,9.94,256199
1437,6,4,2,25,9.88,6,48.35,1951565
671,1,4,2,4,16.18,4,7.63,1134428
2358,6,3,2,41,15.61,7,75.88,1605430
2769,3,4,2,44,5.74,7,38.48,1860484
1205,7,1,2,24,4.8,1,61.18,352191
3574,5,3,1,4,25.41,1,7.16,1687557
1282,6,2,1,22,26.09,5,43.15,1466043
1231,7,4,2,34,21.89,7,13.38,485094
3571,4,3,2,48,2.65,6,32.45,291376
2591,1,4,1,31,27.32,1,18.89,1996585
2440,3,3,2,41,29.43,7,48.17,1131490
1994,4,3,2,48,23.38,1,89.36,944374
2026,2,3,1,5,10.93,2,39.73,821476
3984,1,2,2,13,12.47,10,90.36,1408254
673,7,3,1,40,26.15,7,77.49,1852377
989,6,1,1,28,8.77,1,74.69,604479
3100,5,4,1,36,4.68,5,78.11,1450890
982,4,4,2,21,24.77,3,71.07,183980
4033,7,4,2,19,6.2,4,20.33,1637189
2390,3,3,2,7,27.27,8,83.84,1242232
1658,5,4,2,26,18.07,9,37.59,1129230
3266,2,1,1,47,16.88,6,26.92,225229
4138,5,1,2,6,23.38,2,83.31,228831
971,7,1,2,33,0.99,2,61.72,1393330
944,7,2,2,40,21.55,9,25.31,809073
4622,3,1,1,27,18.16,9,88.77,759537
4912,2,1,1,30,15.95,10,53.88,1206324
1037,3,4,1,20,6.91,7,2.39,1577851
440,7,3,1,9,24.97,4,52.68,132168
4792,1,4,2,35,7.89,4,95.51,999204
2020,3,2,1,12,14.95,2,16.2,1995165
4072,5,2,1,25,5.16,10,30.1,1838037
4537,7,2,2,33,29.22,6,22.85,1679972
4528,1,1,1,18,6.24,7,22.03,1355724
1699,1,1,1,5,24.19,7,7.73,637382
559,4,1,2,47,8.26,6,46.64,684111
2352,5,3,1,14,8.05,6,81.84,473238
2131,5,4,2,45,12.94,5,24.01,515207
2846,2,1,1,44,25.45,8,71.11,1624757
3562,3,2,2,48,20.78,5,57.31,502248
2132,6,3,2,17,26.21,9,21.23,1168674
980,3,3,2,19,1.89,7,56.96,371651
619,5,2,1,0,28.69,2,52.26,1528238
4874,3,1,2,21,2.78,3,22.58,908931
2149,5,3,2,35,21.77,8,1.69,1900930
1870,7,2,1,47,6.61,9,40.69,880905
4728,1,1,2,17,25.3,8,32.32,547910
1794,3,3,2,9,25.94,2,28.28,1830447
1321,7,3,2,19,16.76,10,69.86,1384494
3173,3,4,2,39,12.38,5,70.95,1097983
4862,5,4,1,5,23.9,9,92.67,150607
4976,7,3,2,48,26.28,8,2.74,1636844
3834,5,3,2,36,22.28,4,91.04,1946115
3982,2,3,2,21,27.25,7,67.43,304689
1518,3,4,1,3,18.98,3,65.95,540612
2265,4,1,1,3,20.28,3,99.21,568979
4711,5,4,2,18,17.37,3,7.78,801658
1124,4,2,2,28,14.9,6,80.32,340545
1111,1,3,1,27,19.82,9,59.33,891128
2225,1,2,2,40,17.05,3,16.17,376939
4326,4,2,1,12,22.07,3,77.08,1752292
790,6,2,2,38,28.06,8,35.86,544593
1470,1,4,1,27,11.5,8,25.27,1010366
4887,4,4,2,29,12.63,10,57.73,1984645
3165,2,1,2,21,0.94,7,47.7,1337893
4880,2,2,1,49,16.05,4,15.71,1247199
2828,1,2,2,22,4.38,1,73.11,1519477
4894,7,4,1,17,21.62,5,31.19,310651
2547,4,2,2,16,23.5,9,49.2,843349
3972,4,4,2,30,21.82,7,28.88,1711821
4878,4,3,1,27,16.63,3,44.03,1036448
3154,6,3,1,7,16.26,8,24.96,1707104
3663,1,2,1,31,19.57,5,48.08,127402
4225,6,1,2,42,16.86,10,16.07,1878997
3816,4,4,2,5,22.63,2,28.28,434003
2457,5,3,2,7,26.89,2,21.32,521875
2711,4,3,2,21,16.32,6,36.09,1562150
3279,5,2,2,39,3.76,3,83.02,1264421
4042,2,4,2,46,4.37,6,49.54,1268484
3009,5,2,1,30,11.59,3,42.4,1332354
1830,2,4,2,5,15.14,4,57.24,1967783
2313,1,1,1,3,7.14,10,78.46,989844
1157,7,4,2,6,13.86,6,29.7,1791475
2534,7,3,1,33,4.5,7,80.69,1479890
2312,6,2,1,26,7.6,1,24.96,74375
2139,6,4,2,1,22.15,9,84.79,665908
3617,2,3,1,13,29.57,7,83.35,1301564
1534,2,2,2,40,5.99,9,59.09,911067
4112,4,2,1,28,10.5,1,35.66,1363850
1164,3,1,1,38,10.85,6,41.43,949191
3125,2,3,1,21,7.09,3,81.3,286988
3768,5,4,1,4,6.52,4,8.24,1716447
3897,1,3,1,43,4.38,3,78.68,1933313
2072,6,2,1,17,27.27,5,13.33,344691
3805,5,1,1,15,19.66,2,81.55,1161239
982,6,4,2,43,9.07,2,90.13,282769
2221,1,1,2,5,8.11,7,51.35,533832
1585,5,1,2,0,17.9,4,75.29,521230
4925,6,3,2,11,21.07,4,20.24,1393068
2037,2,2,1,23,7.96,8,77.17,877095
2580,3,2,1,10,10.74,7,70.29,1319689
588,2,4,2,42,9.07,2,11.47,1331912
2146,7,1,2,40,3.09,5,50.4,1760003
4226,6,1,1,33,11.9,3,76.61,800583
3020,4,1,2,28,16.24,2,9.25,247153
4345,5,3,1,31,19.83,5,65.89,839546
2726,3,2,2,20,12.79,3,80.12,1883854
1584,5,1,1,39,29.51,3,34.83,292787
3193,4,1,2,32,18.96,8,38.19,1480651
3346,4,2,2,32,26.65,3,27.45,1083037
2900,4,4,2,27,27.52,7,18.7,1035494
569,6,3,1,43,24.73,8,95.79,1158330
3145,2,3,2,35,8.46,5,70.36,366277
1480,6,3,2,0,13.22,5,5.27,1158805
1663,2,2,1,11,0.51,3,92.77,352272
4853,3,3,1,45,13.82,7,11.55,1885108
2648,4,1,2,32,9.17,6,92.41,1476539
4308,7,3,1,43,3.8,7,45.18,452577
1725,2,2,1,4,25.24,10,48.57,776243
3577,1,3,1,1,20.37,4,54.01,492346
4273,7,4,2,35,29.97,3,9.37,1449386
2548,1,4,1,23,15.2,7,66.49,1086315
2088,2,2,2,42,10.26,3,65.42,1484702
3385,7,2,1,49,8.28,3,57.78,364246
2476,7,4,2,49,13.34,4,88.78,1579472
1929,3,3,1,46,9.64,10,47.84,1248497
1861,5,1,1,20,29.73,1,71.05,769539
1802,6,2,2,29,5.89,2,33.93,783379
472,4,4,2,14,1.06,3,92.46,596719
4749,2,3,2,8,4.33,6,93.21,1304186
4434,3,2,2,31,26.8,4,48.21,667453
3196,7,3,2,7,20.97,9,73.6,1901923
4916,6,1,2,22,23.63,7,23.32,1443416
2893,5,2,2,26,9.95,5,64.35,725141
4631,3,1,2,41,18.87,10,8.51,1294601
3976,5,1,1,7,21.38,9,86.26,1658051
432,1,1,2,28,10.13,7,72.16,1689794
3094,6,4,2,10,21.87,6,95.49,599032
4773,6,1,2,20,19.07,4,77.82,107620
3998,5,1,1,43,9.24,5,18.3,1907639
2792,1,3,2,38,2.06,6,46.75,342815
4512,4,4,1,29,7.52,1,54.24,1767931
3271,2,4,1,32,18.78,2,82.85,501747
3077,7,4,1,2,18.17,2,55.04,207543
1801,1,4,1,12,15.48,7,47.67,1838911
1217,3,1,1,35,7.92,3,71.3,891745
2060,5,3,1,22,13.61,4,64.22,342651
4962,6,1,1,25,4.75,9,74.88,233143
2838,3,1,1,9,20.04,5,47.51,782424
3383,6,4,2,37,26.14,3,72.35,1582654
1610,1,4,1,35,14.18,7,97.11,689444
999,6,2,1,22,6.78,5,18.16,1150552
2246,7,3,2,7,24.92,7,5.23,823707
2255,6,4,2,13,9.74,9,57.07,1786827
2287,7,4,2,23,18.02,10,15.85,1094708
1079,6,1,2,17,2.72,1,16.51,1193127
3652,6,1,2,39,21.68,6,67.21,1881876
2235,7,1,2,36,14.09,9,42.2,421385
4430,7,4,2,45,12.99,1,3.25,1045916
2577,3,3,2,24,28.08,6,56.16,1464562
548,5,4,2,46,15.0,3,24.44,802675
1895,2,4,1,19,0.99,10,43.38,1592646
2144,3,3,2,24,28.81,8,3.9,494926
2046,4,4,1,16,0.86,10,6.35,111657
3395,5,4,2,3,16.31,7,19.15,473229
2072,5,3,2,20,19.19,4,71.83,172800
2339,7,4,1,19,26.89,4,79.0,1446273
1057,4,2,1,44,20.54,8,34.38,168622
4067,7,2,2,46,24.43,6,12.56,1654971
1453,7,1,1,40,23.21,7,93.64,1814731
4471,1,4,1,16,6.8,5,78.72,1212548
976,4,3,1,34,21.16,4,16.49,424164
3495,1,3,2,40,19.31,1,22.69,981066
3431,2,2,1,22,7.7,7,3.65,1180634
3372,1,1,1,20,4.29,4,90.09,1455815
4348,7,4,1,42,22.67,5,93.33,797526
2445,2,3,2,20,29.15,5,8.29,736719
4336,2,3,2,23,22.28,2,14.69,735558
3348,6,4,1,36,22.61,2,20.53,327219
2027,6,1,1,17,5.42,9,18.09,1545731
1888,4,2,1,43,7.79,6,94.06,612351
4545,7,4,2,18,17.78,8,26.13,1671042
4598,2,4,1,4,1.43,6,37.49,1655330
4863,7,4,1,43,20.2,3,6.87,1428708
1335,1,2,1,26,4.77,3,62.85,247597
3963,3,3,1,5,12.7,5,26.6,1057991
4029,6,4,1,48,9.95,3,24.52,456150
2114,5,4,1,13,3.64,2,97.71,1063449
2202,5,4,2,2,17.57,4,3.86,219918
1820,1,4,2,0,11.16,4,18.71,1256294
3991,6,1,2,30,1.8,9,51.32,715520
3920,3,1,1,44,13.61,7,56.23,1677610
3711,7,1,2,49,17.91,8,71.31,595806
2705,2,3,2,9,4.35,1,20.91,1601270
2395,6,4,1,30,17.76,7,39.41,380936
2367,1,4,1,16,9.41,10,28.72,1837564
4114,7,4,1,38,8.16,9,83.45,514220
4435,2,4,1,39,23.97,9,35.98,921095
4885,6,2,2,47,14.3,5,26.11,669023
3858,4,2,1,15,11.65,1,61.68,1370285
793,3,2,2,26,24.48,6,10.75,1607382
4130,5,4,1,15,27.36,3,84.9,1429003
4765,1,2,1,40,9.79,7,27.9,1995563
4644,5,2,2,44,1.99,8,82.4,1301476
427,7,3,2,3,16.45,6,99.14,1229549
3891,2,3,2,41,21.6,2,2.13,1563857
4661,2,2,2,26,17.84,10,19.2,415197
1573,4,2,2,8,20.8,10,74.68,1635699
738,2,3,1,24,19.58,9,8.28,869523
1468,2,2,1,23,28.7,7,44.65,148146
1241,7,4,2,27,26.04,9,15.06,1939188
4684,5,2,1,17,4.39,2,46.98,1027715
693,5,4,1,43,13.85,6,1.26,881937
2257,1,2,1,25,13.92,9,15.05,1564323
1722,1,1,1,9,13.96,8,27.5,1553749
2047,2,2,2,48,27.96,10,19.79,455983
4020,6,1,1,43,10.15,5,36.14,421750
4926,3,2,2,33,18.62,10,14.49,1511649
3494,1,2,2,45,26.94,2,82.08,1984494
3891,2,4,2,37,1.99,7,52.03,487693
3895,6,3,2,10,26.42,8,31.02,1020116
4982,6,3,2,13,23.07,8,29.52,131843
4201,5,4,2,45,6.63,2,24.4,625436
488,6,3,1,37,10.1,4,50.52,894861
4766,4,1,1,0,9.66,8,53.12,1591184
2356,5,1,2,16,7.03,4,99.16,289749
1299,5,2,2,48,19.34,10,62.9,355332
3877,4,1,2,16,29.49,7,53.14,1684214
2144,7,3,2,9,5.42,4,3.83,1075761
4773,7,1,2,29,7.35,9,55.0,1116191
2653,5,2,2,41,9.07,9,49.49,1162793
4061,1,1,1,45,28.16,4,89.66,1109852
3360,5,3,1,32,18.96,3,72.26,1981075
2033,4,4,1,1,6.77,4,47.96,1782771
1261,2,2,1,49,24.22,9,22.81,648793
1413,2,4,1,19,27.72,7,71.45,1775449
3699,2,1,2,31,12.4,4,28.69,583165
1906,7,2,1,2,5.6,9,35.29,1599875
3605,4,2,2,35,9.64,9,69.24,745566
1377,4,1,1,4,6.9,1,31.24,1620082
3861,1,2,1,19,6.44,9,29.69,1255337
2217,4,1,2,2,5.54,8,44.22,1965233
4084,6,4,2,2,26.34,3,66.35,1344554
4458,2,4,1,35,3.03,8,94.18,143379
3034,4,3,1,5,12.69,4,14.87,1977819
4066,3,3,2,38,0.93,2,25.26,82489
1348,7,1,1,35,9.16,6,98.54,1572472
873,5,1,2,23,21.35,2,61.71,655560
967,1,4,1,46,6.48,7,0.96,1226726
3832,2,2,2,37,29.96,1,89.46,1085817
4423,6,1,2,36,1.92,4,28.21,739885
2658,6,2,2,7,4.53,8,55.0,888071
3544,2,3,1,37,23.71,7,36.72,1353030
4710,6,4,2,48,29.29,7,17.43,1391152
2382,3,1,1,15,28.64,7,60.2,1864479
1496,1,3,1,42,24.05,10,21.5,1079481
3970,7,1,1,0,29.2,7,22.8,954603
3790,5,3,2,13,25.3,7,80.27,1610131
3072,1,4,1,44,2.21,7,64.31,1172262
4046,1,1,2,9,25.45,5,91.84,1788998
2819,7,1,2,9,14.77,7,43.8,772960
4679,2,2,1,21,13.97,5,50.5,1436293
3748,4,2,2,39,0.57,7,6.94,533040
1073,5,1,2,40,18.8,4,35.98,1361739
3202,1,4,2,30,20.31,8,4.88,1629620
2769,3,2,1,3,23.83,7,35.01,1206060
4930,7,1,2,42,10.12,6,40.87,1071890
1466,2,1,2,22,4.28,6,17.31,254919
1087,4,3,1,40,13.48,5,85.51,1414526
468,4,4,2,11,11.19,2,33.67,951149
2503,2,2,2,44,22.72,6,5.47,1198008
819,1,2,2,7,7.27,8,39.04,1881589
4398,7,3,1,44,4.58,2,54.8,1271938
2997,6,1,2,23,13.49,6,47.8,1601647
4738,2,2,2,0,19.03,2,56.34,1432340
2524,6,1,1,25,8.79,8,88.25,822433
4292,4,2,2,21,3.88,4,2.93,1907647
839,4,2,2,42,13.45,10,78.92,759297
1686,3,1,2,24,28.88,8,37.59,1752420
1608,3,1,2,30,29.04,6,38.4,1217121
1478,4,2,1,33,21.41,8,59.02,1130882
2963,3,3,1,36,23.43,10,59.36,1840272
4023,3,3,1,10,6.5,10,10.57,253404
1653,3,3,2,3,11.55,9,63.39,1856823
3757,4,3,2,7,18.34,7,17.54,133147
3609,1,3,2,43,22.64,1,29.5,501048
3949,1,1,2,34,5.42,1,48.36,1995177
1014,7,2,1,24,14.0,1,66.73,1266163
3478,5,3,1,30,5.3,2,75.72,1064845
3123,3,4,2,48,19.18,3,71.91,1471262
3890,1,2,1,22,23.28,6,52.03,1603148
3943,5,4,1,39,25.08,9,17.02,1607871
4915,2,1,1,37,22.1,8,67.68,1553033
2300,3,2,1,3,5.19,3,97.66,886153
4771,1,1,1,35,24.94,2,81.64,1101136
2112,1,4,2,6,10.37,7,43.1,1211453
2729,6,2,2,9,25.16,9,45.93,724252
4019,1,2,1,5,7.9,8,95.44,1969448
1594,6,1,1,30,14.53,5,6.78,1574618
1778,5,2,1,3,17.51,2,59.29,707840
1712,6,4,1,20,1.52,5,14.1,1805034
3315,2,1,2,41,27.16,6,7.54,1467073
1149,7,4,1,19,15.59,7,28.44,1012768
700,3,2,1,16,6.17,9,22.95,516517
4382,1,4,1,5,5.24,6,4.55,704519
4237,7,2,2,10,20.75,5,85.3,1340396
677,4,4,1,17,2.91,7,83.52,1771589
2958,3,4,1,8,13.47,3,68.07,962110
4317,4,3,1,11,16.44,9,76.84,609077
2561,7,2,1,30,7.38,5,6.66,1865462
1789,5,3,1,30,4.31,9,27.28,1904140
1090,1,3,1,42,14.98,3,59.17,95483
3868,3,1,2,49,10.54,8,89.21,401979
2248,3,1,2,33,4.64,7,70.69,833848
4216,1,4,1,15,6.71,4,1.78,1026116
1339,7,2,2,40,14.39,10,23.91,1815065
3582,2,1,1,47,4.42,6,40.45,1201084
3709,5,3,2,11,28.12,4,62.18,1300719
2450,1,2,1,48,23.38,3,66.47,886235
2146,6,4,1,12,10.1,6,61.1,67857
2851,3,4,2,35,8.12,7,7.08,1704831
424,2,1,2,12,26.29,8,75.78,700177
2956,3,1,1,43,13.09,2,67.01,472015
460,4,1,1,1,25.95,8,21.34,867266
522,3,4,1,48,22.4,1,49.63,1685858
2502,5,3,2,14,3.22,10,25.62,1229111
1586,1,1,2,12,24.5,8,68.66,1136645
2130,3,4,2,33,16.43,8,21.59,811330
4489,6,2,1,25,20.49,1,2.02,853363
2872,4,4,2,5,6.96,1,43.17,1520189
3365,4,2,2,20,0.51,7,4.3,685461
2677,1,2,1,43,10.34,6,4.32,1583710
4487,4,3,2,32,6.12,4,19.11,733781
3364,7,1,2,14,13.34,2,72.11,709445
1710,1,2,1,34,3.18,9,94.28,319994
554,5,1,2,27,26.9,2,51.27,1269457
2612,1,4,1,41,4.0,4,67.8,1525813
3653,2,1,2,5,23.04,3,4.96,716680
1662,4,4,1,36,28.21,2,79.04,1252215
1762,4,2,1,39,4.87,7,44.83,1897372
1337,6,3,1,5,10.72,5,48.24,218149
911,3,2,1,10,22.07,10,80.27,1266506
586,2,4,2,13,21.58,9,11.65,752860
2245,7,2,1,20,1.6,4,45.57,1569973
2102,3,3,1,19,2.59,2,53.93,541451
790,1,1,1,4,4.04,6,61.34,1333197
1054,5,4,2,44,17.26,1,70.75,1483015
4671,6,1,1,8,2.12,2,63.11,1977465
3221,4,3,1,29,17.86,7,84.77,1925253
1163,7,2,2,41,10.6,7,98.2,1603293
3800,7,3,2,42,20.25,5,1.69,477472
3667,5,4,1,37,23.57,6,41.32,293501
1485,1,4,2,26,23.85,4,40.91,1001251
2329,1,2,1,4,1.61,2,75.05,1910610
4776,2,4,1,4,28.44,7,29.05,697785
2363,3,3,2,47,17.81,10,1.51,1302408
2185,4,4,1,39,26.92,5,7.47,231786
2674,7,1,2,14,18.65,9,92.36,1143828
3086,4,3,1,46,14.78,7,91.82,1190250
3368,7,3,1,8,22.03,2,25.63,1326414
4972,5,4,2,46,6.97,1,93.6,922055
1115,2,2,1,24,3.55,3,87.6,704936
642,6,2,2,7,3.17,8,68.9,1121493
4315,1,2,1,13,25.55,6,24.47,447121
1923,2,4,1,38,27.42,2,11.84,590644
1237,4,4,2,31,24.53,7,16.77,214007
3723,6,4,1,30,27.18,8,19.78,344222
3353,3,3,2,22,29.55,4,80.71,1791820
1745,5,3,2,43,16.02,8,32.08,575129
2823,1,4,2,0,5.04,10,67.8,1281573
2428,1,2,2,46,18.43,4,76.84,409369
1832,1,1,2,30,10.94,3,43.35,715266
639,3,2,2,6,10.72,8,21.39,1010035
538,4,3,2,14,21.97,2,47.45,1762413
3593,4,3,2,41,3.17,4,13.42,1614373
819,2,2,2,5,1.61,7,81.55,948305
703,6,2,2,15,21.01,1,80.63,320177
2562,7,3,1,13,8.19,2,93.39,847979
2426,2,3,2,43,11.87,5,81.18,1055507
4502,4,4,2,16,9.58,9,64.9,1431947
2626,1,1,1,9,18.64,1,37.77,874242
1568,3,4,2,28,5.06,3,49.65,873792
815,4,4,2,41,21.76,6,18.65,863332
3113,3,2,2,7,27.79,7,67.36,1904572
549,5,2,2,10,25.17,6,83.47,1544096
2844,1,1,1,17,27.26,7,69.72,1051768
1238,5,4,1,44,28.14,8,95.69,1756579
2096,4,4,2,19,11.48,10,97.31,796811
4739,2,3,2,15,23.97,6,69.65,590341
2310,4,3,2,26,15.1,1,74.61,511483
1821,5,1,2,22,8.46,4,32.73,1412015
3401,3,2,1,13,22.53,1,4.51,687543
1720,6,3,2,11,7.7,5,85.83,558458
4435,6,1,2,44,3.73,8,68.79,1530624
1923,4,4,1,26,21.29,2,96.48,1119314
4278,7,1,1,12,8.98,5,0.03,1109296
952,2,1,1,15,9.52,6,71.58,1054269
4156,5,3,2,32,26.49,3,26.83,1931971
4071,4,3,2,23,4.5,2,44.43,918139
881,5,4,1,11,23.06,4,45.15,759286
999,5,4,2,8,11.89,10,3.57,1002309
1564,1,4,2,12,26.84,10,85.2,410639
4632,6,1,1,44,13.49,10,8.84,486851
1403,7,1,1,7,12.57,8,95.28,116787
2382,6,3,2,49,13.18,2,57.1,241565
2034,3,4,2,17,25.21,3,27.47,721686
3397,7,3,1,26,0.81,2,63.87,1428347
1086,1,4,2,40,21.29,1,92.74,1322745
3814,6,4,2,32,6.55,1,78.08,1004139
2159,5,3,2,6,26.52,10,16.56,1265566
2880,2,3,2,12,11.59,3,30.99,1811719
1737,2,3,2,14,10.5,1,10.86,575105
514,1,4,1,33,21.52,8,73.13,1986221
4357,2,1,2,39,21.81,1,20.1,867922
968,5,3,2,19,19.19,3,74.56,491673
1953,7,3,2,36,10.23,10,13.17,1450656
3089,4,1,1,40,18.51,9,76.26,803771
4990,5,1,2,16,2.1,3,51.45,1267212
3740,6,2,2,28,28.68,9,83.87,118821
3388,4,3,1,20,13.85,1,51.89,639752
3551,2,2,2,13,9.48,6,24.86,1155884
3927,7,2,2,28,25.89,7,68.1,914172
3415,3,1,2,40,10.06,4,30.03,1101171
1221,3,4,1,46,29.92,4,9.2,829933
3974,5,4,1,21,20.87,9,82.68,241327
